#Table1
g,i,r,z
18.2149,16.88962,17.29003,0.09874842
18.46618,17.17122,17.59512,0.09847369
17.17171,15.85209,16.30968,0.09840932
18.43974,17.26577,17.64215,0.09846711
18.07585,24.35436,17.20638,0.09879729
18.07685,16.57614,17.0366,0.09878315
18.98498,17.37245,17.96359,0.09852602
16.72988,15.43114,15.87158,0.09857634
21.39856,21.39698,21.57857,0.09897072
17.38755,15.97334,16.41549,0.09883587
18.04387,16.63253,17.12012,0.09841839
17.41221,16.37373,16.72019,0.09891248
17.10591,15.82611,16.22023,0.09848669
17.9858,16.82271,17.25941,0.0984018
18.27483,17.22636,17.62926,0.09875659
17.91591,16.69068,17.08378,0.09869543
17.19496,15.96175,16.32376,0.09889986
17.19322,15.754,16.1836,0.09873994
17.65509,16.47631,16.87179,0.09841069
18.5385,16.92456,17.48098,0.09881186
17.77886,16.27419,16.77106,0.0988863
17.82853,16.51715,17.00879,0.09847531
18.28293,16.89907,17.31982,0.09892084
17.53843,16.06942,16.51811,0.09881779
18.22883,16.89067,17.34821,0.09853964
18.64148,17.1806,17.67365,0.09866077
18.87569,17.2512,17.79468,0.09888436
18.33819,16.94739,17.37816,0.09854105
18.81755,17.4331,17.86659,0.0985499
18.07835,16.71227,17.11622,0.09853818
18.62663,17.2168,17.63591,0.09894432
18.69752,17.26377,17.68156,0.09900697
18.2927,16.82156,17.26656,0.09894021
18.19962,17.40918,17.72852,0.09886751
18.36767,17.08179,17.47723,0.09882784
17.60009,16.27263,16.74977,0.09860164
18.9487,18.23422,18.95854,0.09878886
17.41136,16.0192,16.47757,0.09892941
18.31635,17.19219,17.61046,0.09889037
18.08371,16.81042,17.26402,0.09846797
18.40091,17.1429,17.53444,0.09857449
18.28297,17.39642,17.72863,0.09842434
18.30674,17.29533,17.71066,0.09898499
18.32221,16.91761,17.38654,0.09896212
20.36596,19.7463,20.19403,0.09881596
17.58473,16.2412,16.635,0.09856485
18.12383,16.68389,17.17435,0.09870026
18.13167,16.80088,18.49519,0.0985257
18.15264,16.84648,17.34187,0.09852619
18.16576,17.07503,17.42056,0.09864045
17.23889,15.93649,16.37119,0.09880935
18.46263,17.38181,17.80112,0.0988044
17.95101,16.69871,17.08118,0.09879705
17.69332,16.73421,17.08775,0.09855906
18.19137,17.11077,17.46002,0.09843741
17.62736,16.20608,16.61794,0.09853503
17.77858,16.50406,16.88341,0.0984984
18.12866,16.91716,17.27852,0.09894843
18.45942,17.50371,17.81456,0.09845448
17.79412,16.3662,16.80859,0.09873463
18.0798,17.17137,17.51306,0.09872667
18.07778,16.95843,17.38612,0.09870398
18.23271,17.3449,17.69415,0.09889308
18.40073,17.28134,17.68054,0.09893502
17.99952,16.55932,17.00735,0.0990028
16.87048,15.45424,15.87575,0.09866708
17.51163,16.49209,16.85489,0.09871353
18.10526,16.771,17.16661,0.09858562
18.40393,17.08802,17.50849,0.09885786
18.2149,16.97362,17.3879,0.09880615
17.95386,16.94829,17.31006,0.09862249
17.60431,16.19447,16.61462,0.0989139
18.32575,17.05824,17.44342,0.09868555
18.38922,17.46321,17.80014,0.09844884
18.06356,17.15889,17.50984,0.09893715
18.09694,16.86311,17.25953,0.09871843
18.86507,17.31972,17.8042,0.0987158
17.13457,15.70478,16.14009,0.09846148
17.54137,16.18591,16.69105,0.09839924
18.02357,16.70081,17.11115,0.09883533
18.00443,16.817,17.30984,0.09899643
17.30099,15.81836,16.31647,0.09900678
24.43183,24.03074,19.24253,0.09881744
16.05357,14.80576,15.23513,0.09882978
17.76874,16.66513,17.0877,0.09853645
17.32039,15.90785,16.34501,0.09857757
17.23195,15.9537,16.34366,0.09863708
17.98176,16.63175,17.11251,0.09883941
17.1586,15.81114,16.21439,0.09867701
17.41339,16.33606,16.69448,0.09840488
18.13404,17.27484,17.63968,0.0985504
21.64564,21.1724,21.46807,0.09867525
17.2828,16.19209,16.60692,0.09839833
18.36541,17.34086,17.72003,0.09841273
18.26601,17.31968,17.66411,0.09858136
18.34692,17.09432,17.47149,0.09888763
18.25697,16.82619,17.25253,0.09886728
17.5793,16.12705,16.57299,0.09851618
18.34353,16.92981,17.41671,0.09901265
17.36844,16.12438,16.4939,0.09457245
21.49895,21.28999,21.62332,0.09481747
18.47903,17.26183,17.68307,0.09453434
18.32167,17.19784,17.61895,0.09479439
17.57624,16.17144,16.59605,0.09501372
16.97191,15.59031,16.01023,0.09497561
18.51605,17.34347,17.74321,0.09452259
17.55624,16.16158,16.58056,0.09484842
17.41825,16.10872,16.60603,0.09502451
18.38445,17.27986,17.72067,0.09480765
18.30471,17.60705,17.9118,0.09451039
18.22978,17.50545,17.80632,0.09457066
17.17785,15.62192,16.11877,0.0947457
17.02525,15.79813,16.20606,0.09449083
17.83565,17.07344,17.37237,0.09492196
18.02162,16.66623,17.07303,0.09467792
18.02505,17.03685,17.40261,0.0947971
17.98669,16.49561,16.96121,0.09488558
17.90635,17.16391,17.48612,0.09458083
18.19828,17.3964,17.69914,0.0948774
16.57301,15.1726,15.61581,0.09450287
17.61566,16.17544,16.59779,0.09494947
17.60447,16.19017,16.66096,0.09452209
16.6983,15.3545,15.82426,0.09459917
17.22907,16.20702,16.58551,0.09500507
18.40503,17.14493,17.51826,0.09467458
18.46922,17.17784,17.59618,0.09484206
18.61844,17.19423,17.62438,0.09471323
18.10672,17.26523,17.55524,0.09472342
18.03593,16.85632,17.17313,0.09493339
18.5798,17.89713,18.15425,0.0948441
18.11733,16.8865,17.3493,0.09479398
18.43289,17.83022,18.10108,0.09454171
16.74813,15.36242,15.7878,0.09502823
18.42923,17.4786,17.84555,0.09480169
18.18824,16.68709,17.19824,0.0946227
18.48087,17.12018,17.51987,0.0945885
17.7361,16.44954,16.86726,0.09478262
18.01239,16.65569,17.07434,0.09463135
16.34768,14.93226,15.3441,0.0946826
18.74094,17.55761,17.94128,0.09466318
17.27909,16.17145,16.52894,0.09480694
17.93616,16.5398,16.9788,0.0947183
18.11254,16.85303,17.24344,0.09478997
18.41202,17.03785,17.46964,0.09480511
18.6441,17.26109,17.69165,0.09499141
18.66772,17.30094,17.7272,0.0948023
18.39516,17.03205,17.44804,0.09475277
18.07051,17.0834,17.47632,0.0946612
17.67532,16.20848,16.67206,0.09501009
19.20827,17.80275,18.26533,0.09449893
18.23248,17.03611,17.39088,0.09481176
17.659,16.15606,16.62594,0.09497125
20.51281,18.84381,19.55659,0.0949707
17.93789,16.78773,17.22254,0.09474988
18.14388,17.49273,17.70309,0.09462284
18.29104,17.19473,17.59547,0.09479614
18.26354,17.38885,17.74668,0.09472426
17.65531,16.8362,17.14295,0.09497917
18.00959,16.63535,17.04594,0.09502666
17.48552,16.09564,16.59671,0.09465038
18.56892,17.26375,17.65668,0.0946404
18.40313,17.32647,17.70613,0.09483901
18.22826,16.82058,17.33838,0.09456616
16.7274,15.2764,15.75576,0.09460864
17.95658,16.54782,16.98492,0.09454737
18.21757,17.03707,17.44914,0.09477365
17.28359,15.97219,16.44217,0.09493662
16.54855,15.13426,15.56151,0.09487714
18.73404,17.39083,17.82682,0.09459495
16.934,15.4804,15.93373,0.09466913
17.29915,15.94147,16.3571,0.09488542
16.79052,15.59601,15.9664,0.09460787
18.50484,17.14552,17.58042,0.09502493
17.72688,16.40101,16.81084,0.09450858
17.49876,16.12848,16.55351,0.09474295
17.24737,15.84445,16.29563,0.09486628
16.9909,15.75337,16.16675,0.09452999
17.03896,16.12324,16.48744,0.09461475
17.04063,15.61958,16.03992,0.0946714
17.32408,15.90784,16.34521,0.09450871
18.83116,17.37506,17.82778,0.09455208
18.14267,17.04732,17.4649,0.09455997
17.67884,16.49592,16.91695,0.09450682
17.68234,16.81638,17.17903,0.09502874
18.13858,17.26851,17.63569,0.09461169
17.77159,16.90365,17.23014,0.09482282
18.1746,16.79145,17.21458,0.09497414
18.12177,16.74157,17.14499,0.09485421
18.46572,16.89504,17.37854,0.09467853
17.14158,16.36465,16.72953,0.09482345
18.54271,17.94983,18.23635,0.09487073
18.35313,17.36333,17.728,0.09463014
17.0547,15.85261,16.29815,0.09466464
16.93104,15.72066,16.13964,0.09497283
17.58579,16.15227,16.62634,0.09461974
18.06768,16.82603,17.23665,0.09486114
17.7688,16.81089,17.15014,0.09480952
17.65926,16.2894,16.71032,0.09485225
18.46189,17.00073,17.47255,0.0945096
17.06444,15.96056,16.31494,0.09500299
18.89624,17.49165,18.00972,0.09454836
17.88764,16.57776,17.02001,0.09488117
17.66513,16.54158,16.93291,0.09491144
18.13503,16.57809,17.11844,0.09483876
17.95705,16.47108,16.95274,0.09491029
18.10557,17.30587,17.63775,0.09494852
18.15363,17.25912,17.59194,0.09478969
18.28199,17.25834,17.59444,0.09466557
18.417,16.98982,17.44712,0.09493137
18.17859,16.71853,17.21598,0.09499142
16.42611,15.00052,15.43916,0.09488801
18.58503,16.99237,17.53852,0.09499358
17.62336,16.21912,16.66403,0.09465661
17.1807,15.95252,16.40017,0.09474436
17.93407,16.48768,16.93192,0.09497624
18.55043,17.85794,18.16009,0.09460147
16.77716,15.57972,16.00098,0.09498298
16.85268,15.59652,16.01858,0.09474008
18.37004,17.26933,17.7187,0.09493653
16.94094,15.56551,16.0277,0.09501101
21.03656,17.22511,17.67537,0.09454895
16.87025,15.8155,16.19522,0.09461286
18.27139,17.57953,17.84796,0.09501579
18.33279,17.31329,17.67372,0.09475971
18.75189,17.38408,17.80698,0.09463684
18.13524,17.10874,17.48926,0.09455667
18.77154,17.34019,17.7872,0.09450713
16.93439,15.87671,16.25522,0.09496434
18.2436,16.89912,17.34232,0.09488983
17.78184,16.83414,17.15172,0.09470964
17.55653,16.14697,16.58926,0.09458847
17.7857,16.46835,16.8585,0.09472188
17.64106,16.26629,16.69059,0.09500245
17.73324,16.36509,16.76661,0.09472231
18.12138,17.1396,17.5051,0.09470428
17.32264,15.63249,16.18915,0.09489138
18.10941,16.71942,17.13906,0.09486111
18.58411,17.29343,17.70424,0.09458371
17.42769,15.99999,16.43729,0.09453697
18.74761,17.39028,17.80695,0.09493263
18.26076,16.87955,17.29402,0.09461799
16.58029,15.45208,15.84081,0.09474988
17.8978,16.7914,17.20319,0.0947999
17.85271,16.55084,16.92282,0.09489898
18.62991,17.27715,17.69155,0.09473056
17.36389,16.05766,16.46157,0.09494045
18.00318,16.71968,17.08084,0.09488134
18.10521,17.17788,17.5352,0.09473163
16.42929,14.97022,15.39919,0.09498826
18.18431,16.81131,17.22674,0.09501893
18.22191,16.88833,17.29279,0.09461781
17.0072,15.60626,16.04725,0.0946771
17.67347,16.41063,16.82636,0.09457515
18.23877,17.12899,17.51391,0.09482839
18.53968,17.1957,17.6511,0.09493613
16.92928,15.50214,15.94853,0.09457885
18.41802,17.20484,17.62963,0.09483184
17.96962,16.7435,17.16199,0.0948312
18.09197,16.78408,17.18347,0.09480368
18.36465,17.24306,17.63093,0.09469341
17.47007,16.26589,16.7162,0.0946134
17.96143,16.3502,16.85185,0.09452591
17.99098,16.65566,17.06851,0.0947607
16.98391,15.65805,16.05019,0.09465017
16.80291,15.75144,16.10898,0.09458081
17.3901,16.31973,16.69353,0.09498385
17.48258,16.31352,16.69741,0.09455779
18.08071,16.98607,17.40096,0.09481242
16.48392,15.61464,15.9338,0.09451338
17.55112,16.60032,16.99402,0.09455262
17.31396,16.24433,16.60854,0.09467117
17.31993,16.00271,16.40148,0.09485939
17.65451,16.34741,16.73952,0.09495018
16.78384,15.48809,15.95213,0.09476704
18.03383,16.68457,17.09581,0.09479242
18.12414,16.80588,17.22516,0.09459051
18.50627,17.28016,17.68148,0.09498404
17.37519,16.31483,16.71156,0.09465421
18.39424,17.03547,17.44153,0.09477437
16.67275,15.40196,15.81073,0.09493201
17.78439,16.40221,16.82059,0.0947757
18.08144,16.82895,17.24365,0.0946916
17.82482,17.01131,17.31203,0.09458494
18.33513,16.80558,17.28165,0.09476737
18.49454,17.26995,17.73636,0.09449594
18.57184,17.17821,17.60556,0.0945868
17.51025,16.22714,16.6439,0.09450661
17.97616,16.95434,17.30869,0.09475777
21.61456,21.29876,21.47513,0.09464539
18.57941,17.25827,17.7313,0.09481411
18.14001,17.34436,17.68832,0.09498791
18.51241,17.1462,17.57213,0.09466773
18.55927,17.15538,17.57925,0.09475774
17.57538,16.17622,16.59933,0.09463911
17.87677,16.57603,16.98263,0.09449212
18.29912,17.4416,17.85317,0.09455384
18.21628,16.98138,17.42667,0.09485653
17.34969,15.99504,16.44199,0.09484381
17.32877,16.53445,16.83782,0.09489096
18.50778,17.04728,17.52692,0.09476142
17.92656,16.93116,17.29091,0.09483103
16.76351,15.49645,15.92801,0.09452385
16.94165,15.6588,16.04356,0.09474592
18.45917,17.41853,17.78025,0.09244343
18.86837,17.30523,17.87243,0.09226511
17.01549,16.0921,16.41122,0.09201884
18.165,16.8657,17.29186,0.09192326
18.32605,17.37413,17.72188,0.09219919
17.2547,15.75547,16.2441,0.09201117
18.28645,16.92196,17.35823,0.09207419
18.12536,17.18421,17.55432,0.09238576
17.42054,16.05533,16.54654,0.09190603
18.70764,17.26993,17.69397,0.09190457
17.68713,16.32355,16.76462,0.09224954
18.35573,16.96983,17.41191,0.09222168
18.5569,17.12281,17.61819,0.092205
17.52979,16.08234,16.54249,0.09202121
17.85546,16.4896,16.91717,0.09236158
17.52212,16.52462,16.91977,0.09224518
17.253,15.79182,16.24436,0.09224807
18.53973,17.19451,17.64307,0.0922619
17.27299,16.282,16.62245,0.09226094
19.29923,18.79269,19.37528,0.09195244
18.8058,18.22071,18.57437,0.09211781
18.34191,17.01262,17.44237,0.09217501
17.89837,16.91843,17.30507,0.09242287
17.93412,16.5342,16.96538,0.09227357
18.44097,17.42309,17.8314,0.09218948
17.74615,16.41047,16.83013,0.0924238
17.44762,16.13789,16.57769,0.09217519
16.58587,15.1938,15.62629,0.09214419
18.35769,17.2014,17.59393,0.09233741
17.7868,17.07689,17.37725,0.09231453
17.25299,15.8943,16.36769,0.09202866
18.3015,17.15624,17.56344,0.09191871
16.84002,15.54995,15.95296,0.09222423
17.88533,16.50183,16.92847,0.09204132
17.90178,16.70889,17.07049,0.09207641
17.70187,16.33256,16.75481,0.09188846
17.61568,16.41566,16.77448,0.09248481
18.6228,17.23259,17.67716,0.0923254
17.0046,15.65803,16.06076,0.09222607
17.68215,16.20047,16.66819,0.09246065
17.35748,16.60571,16.91751,0.09245466
17.2737,15.90926,16.33183,0.09193858
18.14964,16.83767,17.25368,0.09229244
18.16343,16.53393,17.07118,0.09239788
17.98113,16.41968,16.90354,0.0920459
18.66694,17.27805,17.70674,0.09206707
17.22005,15.76491,16.21353,0.09203568
18.39599,17.01932,17.42907,0.09208695
18.00526,16.59108,17.02425,0.09234802
17.87454,16.46405,16.94671,0.09244542
17.16051,16.34511,16.69519,0.09222598
17.58071,16.88454,17.21545,0.09246983
17.55873,16.25116,16.64285,0.09199091
18.29395,16.85008,17.28262,0.09207337
18.05561,16.79611,17.22066,0.09207629
16.61876,15.46167,15.8532,0.09189771
18.50059,17.09857,17.52019,0.09190767
17.23316,15.5652,16.08974,0.09192074
16.29503,15.15157,15.53856,0.09218708
17.94956,16.66792,17.07108,0.0922066
17.77024,16.43013,16.84776,0.09214558
18.01109,16.78859,17.17498,0.09235481
17.95164,16.63556,17.0317,0.0921063
17.77009,16.90442,17.23083,0.09232153
17.67739,16.40688,16.80754,0.09226892
17.5283,16.67332,16.9854,0.09244221
18.67643,17.34464,17.81355,0.09233741
17.80589,16.76773,17.15738,0.09213571
17.8702,16.70819,17.10204,0.092383
17.6052,16.40908,16.83966,0.09220074
17.57924,16.22813,16.6441,0.09216202
17.74283,16.40785,16.80656,0.09193117
17.15451,15.93544,16.35516,0.09211674
17.99247,16.75666,17.16135,0.09211741
17.12478,16.34374,16.68268,0.09237669
17.225,16.4618,16.77058,0.09195351
17.74435,16.74904,17.10056,0.09233546
18.02764,17.17554,17.56378,0.09192477
18.19053,17.13449,17.54889,0.09189131
17.63088,16.23387,16.65756,0.09243855
18.73059,17.3271,17.82296,0.09238633
18.14206,17.42813,17.72249,0.09207822
18.31775,16.55318,17.16376,0.09199662
18.20129,17.36592,17.71972,0.09214112
17.99476,16.4883,16.96214,0.09242707
21.92845,21.32085,21.46614,0.0921227
17.87968,16.46347,16.92927,0.09205832
18.3106,16.92076,17.36208,0.09226682
21.84492,21.1549,21.57502,0.09246183
17.84853,16.88674,17.2227,0.09232714
18.94168,17.74991,18.21546,0.09188886
18.69411,17.62054,18.01948,0.0921428
18.59051,17.66427,18.03768,0.09247638
18.62163,17.55812,17.96903,0.09225488
17.92738,16.58651,17.08142,0.09212893
18.81127,18.14245,18.41425,0.09197387
19.10538,18.47262,18.72565,0.09225179
17.93881,16.80075,17.20676,0.09211709
17.94137,16.84429,17.2427,0.09241664
18.0128,16.99999,17.35249,0.09242943
17.88901,17.18432,17.39015,0.09242658
18.36006,17.00082,17.51543,0.09212355
18.39408,17.04968,17.54202,0.09226523
19.0312,17.83624,18.32824,0.09224471
18.54125,17.6899,18.06672,0.09218403
17.52169,16.46177,16.84361,0.09211385
17.20467,15.70913,16.19122,0.09197657
18.32071,17.19435,17.61786,0.09211116
17.27633,15.82202,16.2848,0.0920428
18.62741,17.45216,17.89493,0.09240588
17.96292,16.90168,17.29507,0.09240853
18.13737,17.21185,17.54546,0.09213112
21.46734,20.85966,21.06961,0.09220833
18.23611,17.21846,17.57029,0.09212135
16.8544,15.64342,16.07272,0.09190752
18.25597,17.09129,17.52688,0.09193238
16.81124,15.43966,15.87432,0.09220646
17.94075,16.52306,16.9642,0.09191422
16.99656,15.52742,15.98093,0.09208627
18.44227,17.13651,17.57918,0.09227308
18.19471,16.81126,17.24303,0.09201702
22.21762,21.58527,21.74904,0.09190762
17.61261,16.19282,16.65311,0.09208101
17.49846,16.56151,16.93637,0.09227246
18.20955,16.7525,17.2251,0.0919712
17.47779,16.34174,16.7731,0.09236753
18.13068,16.7795,17.19104,0.09193842
18.09974,16.76923,17.22955,0.09232808
17.66244,16.30049,16.74644,0.09246682
17.68965,16.47801,16.86941,0.09197492
19.58254,18.52575,18.92978,0.09248648
18.34698,17.30098,17.65607,0.09247612
18.9475,17.53581,17.98805,0.09238856
18.78605,18.2716,18.61667,0.09213
19.61327,18.77828,19.10557,0.09222876
18.77016,18.0731,18.35168,0.09211607
18.15155,16.7378,17.26031,0.09193578
19.67823,18.56169,18.98187,0.09233467
16.84531,15.45051,15.89445,0.09194923
17.45341,16.35981,16.74978,0.09220232
19.90792,18.72121,19.12678,0.09233078
18.55566,17.66588,17.99539,0.09211055
18.06706,16.83104,17.19716,0.09210972
17.40239,16.45524,16.81871,0.09233832
17.62737,16.32574,16.73063,0.09194666
17.17941,16.56799,16.96533,0.0921358
18.15511,16.51334,17.11353,0.09242833
17.91124,16.6054,17.21875,0.09188222
17.46636,15.9707,16.44826,0.0920458
18.35036,17.15777,17.6373,0.09244664
18.6738,17.21721,17.66188,0.0919261
17.45514,16.049,16.46849,0.09248095
17.87456,16.41572,16.85573,0.09195626
17.99784,16.57451,17.01649,0.09216563
17.47784,16.17981,16.6052,0.09206012
18.05911,16.51904,17.00038,0.09212773
17.03388,15.57307,16.00949,0.09216432
18.55027,17.1125,17.53716,0.09245473
19.04609,18.46222,18.78578,0.09245139
16.80993,15.64922,16.08956,0.09207901
19.14755,17.82211,18.21307,0.09243995
17.65023,16.35945,16.84502,0.09192224
18.89095,17.7824,18.21121,0.09216855
18.99131,17.82299,18.27652,0.09242535
19.84933,19.38983,19.8215,0.0923257
17.45619,16.00933,16.43842,0.09217127
18.02919,16.55402,17.0094,0.09246727
18.23676,17.32726,17.70313,0.09233922
18.44859,17.52033,17.85385,0.09207606
17.97486,16.6672,17.10103,0.09233119
19.9473,19.15037,19.42805,0.09237688
19.0003,18.0586,18.40843,0.09229108
17.51493,16.15254,16.5767,0.09244307
18.31108,17.4873,17.77411,0.09229426
17.21728,16.25174,16.65079,0.09208411
17.18038,15.91304,16.36953,0.09198813
19.74723,19.12463,19.4301,0.09246251
19.58151,18.83413,19.15019,0.09228994
18.49083,17.35031,17.69704,0.09217564
18.18788,16.92618,17.32295,0.09207444
17.73186,16.6505,17.01644,0.09235691
16.58678,15.1772,15.58048,0.09194294
18.93941,17.733,18.17929,0.09223828
19.52963,18.12324,18.54967,0.09248957
17.66677,16.24884,16.69546,0.09233241
17.65171,16.63947,16.9823,0.09207305
21.76264,21.26563,21.81074,0.09200244
21.8529,21.72829,21.38874,0.09207343
17.31582,16.63989,16.98399,0.09200278
18.85372,18.13246,18.58423,0.09234181
19.06448,18.52445,18.73114,0.09206589
18.85913,18.24431,18.45202,0.09212876
18.86258,17.51982,17.91981,0.09246399
20.02582,19.35094,19.64592,0.09191818
18.92705,18.12074,18.41234,0.0919814
17.87074,16.49744,16.93869,0.09231091
17.93589,17.02251,17.38189,0.09203375
19.0106,18.12335,18.44501,0.09199953
17.81691,16.39435,16.84607,0.09203071
18.64864,17.03724,17.58121,0.0924052
18.69857,17.24267,17.67847,0.09192598
17.80919,16.54295,17.01574,0.09226999
18.29734,17.30393,17.69482,0.0919458
17.5005,16.07908,16.51231,0.09234972
18.53206,17.19193,17.6478,0.09350312
18.59654,17.27905,17.68471,0.09377775
17.85946,16.95577,17.30872,0.09326509
17.86941,16.54737,16.96748,0.09376051
25.1144,14.69567,18.13111,0.09359308
17.65544,16.8396,17.17797,0.0936912
17.9478,16.65899,17.07223,0.09353375
17.38244,16.55014,16.86146,0.09338772
18.47883,17.07358,17.51324,0.09322792
18.06989,16.97303,17.38776,0.09334107
17.89824,17.00907,17.32819,0.09362946
16.79267,15.46909,15.86399,0.09329914
18.33715,17.34974,17.70633,0.0932923
18.1559,16.97281,17.35141,0.09369141
17.68383,16.78553,17.15039,0.09375401
18.30861,17.31167,17.70171,0.0937164
18.52881,17.18256,17.59839,0.09367921
17.99274,17.06594,17.39082,0.09369998
18.33072,16.84467,17.30724,0.09335307
20.62335,18.1273,18.69033,0.09353166
17.4299,16.15034,16.53616,0.09325057
17.57461,16.42126,16.84573,0.09370148
17.43182,16.077,16.50036,0.09353647
17.53222,16.25264,16.65483,0.0933792
18.21923,17.27113,17.62106,0.09371242
